state_time,loop_time,motor_current,motor_volt,batt_current,batt_volt,motor_angle,motor_velocity,motor_torque,ankle_angle,ankle_velocity,ankle_torque,temperature
1526453,3.005,0,0,137,24516,-1,0,0.0,-0.018518518518518517,0,0.0,0
1526458,3.01,0,0,137,24516,-1,0,0.0,-0.018518518518518517,0,0.0,0
1526463,3.015,234,1200,141,24519,0,4,0.02808,0.0,0,1.0159344000000001,0
1526473,3.025,899,1200,160,24517,173,498,0.10788,3.2037037037037037,0,3.9030984,0
1526478,3.03,558,1200,160,24517,290,515,0.06696,5.37037037037037,0,2.4226128000000005,0
1526483,3.035,515,1200,168,24513,409,535,0.0618,7.574074074074074,0,2.2359240000000002,0
1526488,3.04,505,1200,168,24513,528,528,0.0606,9.777777777777779,0,2.192508,0
1526493,3.045,483,1200,181,24510,649,526,0.057960000000000005,12.018518518518519,0,2.0969928,0
1526498,3.05,463,1200,181,24510,767,522,0.05556,14.203703703703704,0,2.0101608,0
1526503,3.055,454,1200,181,24510,891,544,0.05448,16.5,0,1.9710864000000001,0
1526508,3.06,455,1200,181,24510,1014,539,0.0546,18.77777777777778,0,1.9754280000000004,0
1526513,3.065,466,1200,174,24510,1137,536,0.055920000000000004,21.055555555555557,0,2.0231856,0
1526518,3.07,456,1200,174,24510,1261,542,0.054720000000000005,23.35185185185185,0,1.9797696000000002,0
1526523,3.075,446,1200,170,24510,1386,551,0.05352,25.666666666666668,0,1.9363536,0
1526528,3.08,449,1200,170,24510,1506,529,0.053880000000000004,27.88888888888889,0,1.9493784000000003,0
1526533,3.085,443,1200,161,24510,1630,540,0.05316,30.185185185185187,0,1.9233288,0
1526538,3.09,414,1200,161,24510,1757,558,0.04968,32.53703703703704,0,1.7974224000000003,0
1526543,3.095,440,1200,153,24509,1883,543,0.0528,34.870370370370374,0,1.910304,0
1526548,3.1,454,1200,153,24509,2006,544,0.05448,37.148148148148145,0,1.9710864000000001,0
1526558,3.11,434,1200,160,24509,2256,542,0.05208,41.77777777777778,0,1.8842544,0
1526563,3.115,465,1200,157,24509,2375,534,0.0558,43.98148148148148,0,2.0188440000000005,0
1526568,3.12,447,1200,157,24509,2498,541,0.05364,46.25925925925926,0,1.9406952000000002,0
1526573,3.125,448,1200,154,24511,2622,543,0.05376,48.55555555555556,0,1.9450368000000002,0
1526578,3.13,486,1200,154,24511,2741,532,0.058320000000000004,50.75925925925926,0,2.1100176000000004,0
1526583,3.135,490,1200,147,24509,2863,537,0.0588,53.01851851851852,0,2.127384,0
1526588,3.14,458,1200,147,24509,2984,536,0.05496,55.25925925925926,0,1.9884528000000004,0
1526593,3.145,456,1200,165,24509,3105,529,0.054720000000000005,57.5,0,1.9797696000000002,0
1526598,3.15,451,1200,165,24509,3227,540,0.05412,59.75925925925926,0,1.9580616000000002,0
1526603,3.155,455,1200,172,24509,3349,526,0.0546,62.01851851851852,0,1.9754280000000004,0
1526608,3.16,469,1200,172,24509,3472,536,0.056280000000000004,64.29629629629629,0,2.0362104000000003,0
1526613,3.165,470,1200,171,24509,3593,529,0.0564,66.53703703703704,0,2.040552,0
1526618,3.17,480,1200,171,24509,3715,530,0.0576,68.79629629629629,0,2.083968,0
1526628,3.18,472,1200,161,24510,3953,531,0.05664,73.20370370370371,0,2.0492352,0
1526633,3.185,463,1200,164,24510,4075,540,0.05556,75.46296296296296,0,2.0101608,0
1526638,3.19,475,1200,164,24510,4195,529,0.057,77.68518518518519,0,2.06226,0
1526643,3.195,475,1200,169,24509,4316,522,0.057,79.92592592592592,0,2.06226,0
1526648,3.2,454,1200,169,24509,4440,543,0.05448,82.22222222222223,0,1.9710864000000001,0
1526653,3.205,436,1200,165,24508,4561,531,0.05232,84.46296296296296,0,1.8929376,0
1526658,3.21,446,1200,165,24508,4681,525,0.05352,86.68518518518519,0,1.9363536,0
1526663,3.215,424,1200,165,24508,4806,536,0.05088,89.0,0,1.8408384000000002,0
1526668,3.22,419,1200,165,24508,4933,548,0.05028,91.35185185185185,0,1.8191304,0
1526673,3.225,447,1200,165,24513,5055,542,0.05364,93.61111111111111,0,1.9406952000000002,0
1526678,3.23,457,1200,165,24513,5179,551,0.05484,95.9074074074074,0,1.9841112,0
1526683,3.235,438,1200,165,24511,5304,550,0.05256,98.22222222222223,0,1.9016208000000003,0
1526688,3.24,435,1200,165,24511,5429,549,0.0522,100.53703703703704,0,1.8885960000000002,0
1526693,3.245,451,1200,162,24511,5551,551,0.05412,102.79629629629629,0,1.9580616000000002,0
1526698,3.25,438,1200,162,24511,5677,555,0.05256,105.12962962962963,0,1.9016208000000003,0
1526703,3.255,443,1200,157,24509,5803,554,0.05316,107.46296296296296,0,1.9233288,0
1526708,3.26,457,1200,157,24509,5928,553,0.05484,109.77777777777777,0,1.9841112,0
1526713,3.265,444,1200,152,24510,6053,548,0.05328,112.0925925925926,0,1.9276704000000002,0
1526718,3.27,436,1200,152,24510,6177,541,0.05232,114.38888888888889,0,1.8929376,0
1526723,3.275,436,1200,153,24509,6303,555,0.05232,116.72222222222223,0,1.8929376,0
1526728,3.28,422,1200,153,24509,6429,556,0.050640000000000004,119.05555555555556,0,1.8321552,0
1526738,3.29,446,1200,155,24506,6678,551,0.05352,123.66666666666667,0,1.9363536,0
1526743,3.295,446,1200,163,24506,6802,546,0.05352,125.96296296296296,0,1.9363536,0
1526748,3.3,450,1200,163,24506,6925,528,0.054,128.24074074074073,0,1.9537200000000001,0
1526753,3.305,461,1200,161,24509,7045,522,0.05532,130.46296296296296,0,2.0014776000000003,0
1526758,3.31,437,1200,161,24509,7169,547,0.05244,132.75925925925927,0,1.8972792,0
1526763,3.315,429,1200,160,24513,7295,553,0.05148,135.09259259259258,0,1.8625463999999998,0
1526768,3.32,459,1200,160,24513,7416,537,0.055080000000000004,137.33333333333334,0,1.9927944000000002,0
1526773,3.325,443,1200,159,24520,7540,547,0.05316,139.62962962962962,0,1.9233288,0
1526778,3.33,427,1200,159,24520,7663,548,0.05124,141.90740740740742,0,1.8538632000000002,0
1526783,3.335,454,1200,165,24527,7784,529,0.05448,144.14814814814815,0,1.9710864000000001,0
1526788,3.34,475,1200,165,24527,7907,537,0.057,146.42592592592592,0,2.06226,0
1526793,3.345,462,1200,165,24532,8029,544,0.05544,148.6851851851852,0,2.0058192,0
1526798,3.35,479,1200,165,24532,8150,531,0.05748,150.92592592592592,0,2.0796264,0
1526803,3.355,496,1200,167,24525,8270,521,0.05952,153.14814814814815,0,2.1534336,0
1526808,3.36,491,1200,167,24525,8390,525,0.05892,155.37037037037038,0,2.1317256,0
1526813,3.365,479,1200,168,24517,8509,519,0.05748,157.57407407407408,0,2.0796264,0
1526818,3.37,483,1200,168,24517,8628,528,0.057960000000000005,159.77777777777777,0,2.0969928,0
1526823,3.375,478,1200,161,24509,8750,533,0.05736,162.03703703703704,0,2.0752848000000004,0
1526828,3.38,481,1200,161,24509,8870,529,0.05772,164.25925925925927,0,2.0883096,0
1526833,3.385,482,1200,157,24508,8992,534,0.05784,166.5185185185185,0,2.0926512,0
1526843,3.395,491,1200,162,24508,9233,523,0.05892,170.9814814814815,0,2.1317256,0
1526848,3.4,496,1200,162,24508,9352,519,0.05952,173.1851851851852,0,2.1534336,0
1526853,3.405,487,1200,171,24509,9476,545,0.05844,175.4814814814815,0,2.1143592,0
1526858,3.41,498,1200,171,24509,9597,531,0.05976,177.72222222222223,0,2.1621168,0
1526863,3.415,534,1200,172,24509,9715,522,0.06408,179.90740740740742,0,2.3184144,0
1526868,3.42,530,1200,172,24509,9837,536,0.0636,182.16666666666666,0,2.301048,0
1526873,3.425,510,1200,158,24508,9958,544,0.061200000000000004,184.40740740740742,0,2.2142160000000004,0
1526878,3.43,508,1200,158,24508,10077,523,0.06096,186.61111111111111,0,2.2055328000000003,0
1526883,3.435,508,1200,147,24506,10196,529,0.06096,188.8148148148148,0,2.2055328000000003,0
1526888,3.44,473,1200,147,24506,10318,546,0.056760000000000005,191.07407407407408,0,2.0535768,0
1526893,3.445,469,1200,161,24511,10441,537,0.056280000000000004,193.35185185185185,0,2.0362104000000003,0
1526898,3.45,484,1200,161,24511,10562,526,0.05808,195.59259259259258,0,2.1013344000000003,0
1526903,3.455,472,1200,166,24513,10684,536,0.05664,197.85185185185185,0,2.0492352,0
1526908,3.46,455,1200,166,24513,10807,537,0.0546,200.12962962962962,0,1.9754280000000004,0
1526913,3.465,463,1200,163,24511,10925,522,0.05556,202.3148148148148,0,2.0101608,0
1526918,3.47,465,1200,163,24511,11046,528,0.0558,204.55555555555554,0,2.0188440000000005,0
1526923,3.475,454,1200,157,24508,11170,538,0.05448,206.85185185185185,0,1.9710864000000001,0
1526933,3.485,493,1200,160,24508,11412,526,0.059160000000000004,211.33333333333334,0,2.1404088000000003,0
1526938,3.49,490,1200,160,24508,11533,537,0.0588,213.57407407407408,0,2.127384,0
1526943,3.495,480,1200,170,24509,11653,530,0.0576,215.7962962962963,0,2.083968,0
1526948,3.5,459,1200,170,24509,11775,540,0.055080000000000004,218.05555555555554,0,1.9927944000000002,0
1526953,3.505,448,1200,161,24509,11896,536,0.05376,220.2962962962963,0,1.9450368000000002,0
1526958,3.51,463,1200,161,24509,12018,531,0.05556,222.55555555555554,0,2.0101608,0
1526963,3.515,468,1200,151,24510,12138,536,0.05616,224.77777777777777,0,2.0318688000000003,0
1526968,3.52,455,1200,151,24510,12261,544,0.0546,227.05555555555554,0,1.9754280000000004,0
1526973,3.525,449,1200,155,24509,12380,524,0.053880000000000004,229.25925925925927,0,1.9493784000000003,0
1526978,3.53,467,1200,155,24509,12499,526,0.05604,231.46296296296296,0,2.0275272,0
1526983,3.535,450,1200,164,24508,12623,542,0.054,233.75925925925927,0,1.9537200000000001,0
1526988,3.54,452,1200,164,24508,12747,533,0.054240000000000003,236.05555555555554,0,1.9624032,0
1526993,3.545,486,1200,168,24513,12865,524,0.058320000000000004,238.24074074074073,0,2.1100176000000004,0
1526998,3.55,486,1200,168,24513,12988,543,0.058320000000000004,240.5185185185185,0,2.1100176000000004,0
1527003,3.555,468,1200,172,24514,13110,534,0.05616,242.77777777777777,0,2.0318688000000003,0
1527008,3.56,472,1200,172,24514,13232,527,0.05664,245.03703703703704,0,2.0492352,0
1527013,3.565,487,1200,167,24516,13354,536,0.05844,247.2962962962963,0,2.1143592,0
1527018,3.57,469,1200,167,24516,13477,547,0.056280000000000004,249.57407407407408,0,2.0362104000000003,0
1527023,3.575,479,1200,169,24509,13600,537,0.05748,251.85185185185185,0,2.0796264,0
1527033,3.585,505,1200,165,24505,13843,541,0.0606,256.35185185185185,0,2.192508,0
1527038,3.59,472,1200,165,24505,13965,542,0.05664,258.6111111111111,0,2.0492352,0
1527043,3.595,485,1200,162,24505,14085,532,0.0582,260.8333333333333,0,2.1056760000000003,0
1527048,3.6,480,1200,162,24505,14206,536,0.0576,263.0740740740741,0,2.083968,0
1527053,3.605,491,1200,159,24507,14328,536,0.05892,265.3333333333333,0,2.1317256,0
1527058,3.61,514,1200,159,24507,14446,525,0.06168,267.51851851851853,0,2.2315824,0
1527063,3.615,520,1200,148,24508,14569,540,0.062400000000000004,269.7962962962963,0,2.257632,0
1527068,3.62,515,1200,148,24508,14687,530,0.0618,271.98148148148147,0,2.2359240000000002,0
1527073,3.625,517,1200,148,24506,14806,524,0.062040000000000005,274.18518518518516,0,2.2446072000000004,0
1527078,3.63,510,1200,148,24506,14925,528,0.061200000000000004,276.3888888888889,0,2.2142160000000004,0
1527083,3.635,506,1200,155,24505,15045,527,0.06072,278.6111111111111,0,2.1968496,0
1527088,3.64,538,1200,155,24505,15163,516,0.06456,280.7962962962963,0,2.3357808000000007,0
1527093,3.645,541,1200,164,24508,15281,516,0.06492,282.98148148148147,0,2.3488056000000004,0
1527098,3.65,520,1200,164,24508,15400,523,0.062400000000000004,285.18518518518516,0,2.257632,0
1527103,3.655,511,1200,151,24511,15517,511,0.06132,287.35185185185185,0,2.2185576,0
1527108,3.66,514,1200,151,24511,15635,515,0.06168,289.537037037037,0,2.2315824,0
1527113,3.665,488,1200,160,24511,15757,539,0.05856,291.7962962962963,0,2.1187008,0
1527118,3.67,475,1200,160,24511,15876,534,0.057,294.0,0,2.06226,0
1527128,3.68,500,1200,153,24509,16117,530,0.060000000000000005,298.462962962963,0,2.1708000000000003,0
1527133,3.685,485,1200,160,24506,16238,536,0.0582,300.7037037037037,0,2.1056760000000003,0
1527138,3.69,502,1200,160,24506,16354,515,0.06024,302.85185185185185,0,2.1794832000000004,0
1527143,3.695,520,1200,162,24508,16472,517,0.062400000000000004,305.037037037037,0,2.257632,0
1527148,3.7,515,1200,162,24508,16591,524,0.0618,307.24074074074076,0,2.2359240000000002,0
1527153,3.705,511,1200,158,24509,16711,527,0.06132,309.462962962963,0,2.2185576,0
1527158,3.71,514,1200,158,24509,16829,524,0.06168,311.64814814814815,0,2.2315824,0
1527163,3.715,508,1200,166,24510,16948,523,0.06096,313.85185185185185,0,2.2055328000000003,0
1527168,3.72,489,1200,166,24510,17067,521,0.05868,316.05555555555554,0,2.1230424,0
1527173,3.725,486,1200,161,24511,17186,524,0.058320000000000004,318.25925925925924,0,2.1100176000000004,0
1527178,3.73,465,1200,161,24511,17309,538,0.0558,320.537037037037,0,2.0188440000000005,0
1527183,3.735,461,1200,162,24511,17433,536,0.05532,322.8333333333333,0,2.0014776000000003,0
1527188,3.74,485,1200,162,24511,17552,541,0.0582,325.037037037037,0,2.1056760000000003,0
1527193,3.745,478,1200,168,24512,17675,542,0.05736,327.31481481481484,0,2.0752848000000004,0
1527198,3.75,465,1200,168,24512,17797,541,0.0558,329.5740740740741,0,2.0188440000000005,0
1527203,3.755,475,1200,163,24513,17917,533,0.057,331.7962962962963,0,2.06226,0
1527208,3.76,471,1200,163,24513,18041,547,0.05652,334.0925925925926,0,2.0448936000000004,0
1527213,3.765,438,1200,159,24512,18168,556,0.05256,336.44444444444446,0,1.9016208000000003,0
1527223,3.775,474,1200,162,24511,18413,538,0.05688,340.98148148148147,0,2.0579184,0
1527228,3.78,448,1200,162,24511,18539,548,0.05376,343.31481481481484,0,1.9450368000000002,0
1527233,3.785,449,1200,167,24512,18661,541,0.053880000000000004,345.5740740740741,0,1.9493784000000003,0
1527238,3.79,475,1200,167,24512,18782,533,0.057,347.81481481481484,0,2.06226,0
1527243,3.795,468,1200,170,24511,18904,542,0.05616,350.0740740740741,0,2.0318688000000003,0
1527248,3.8,463,1200,170,24511,19024,531,0.05556,352.2962962962963,0,2.0101608,0
1527253,3.805,495,1200,165,24510,19144,525,0.0594,354.51851851851853,0,2.1490920000000004,0
1527258,3.81,492,1200,165,24510,19266,536,0.05904,356.77777777777777,0,2.1360672000000003,0
1527263,3.815,460,1200,149,24508,19386,532,0.0552,359.0,0,1.997136,0
1527268,3.82,462,1200,149,24508,19507,533,0.05544,361.24074074074076,0,2.0058192,0
1527273,3.825,460,1200,148,24509,19628,537,0.0552,363.48148148148147,0,1.997136,0
1527278,3.83,462,1200,148,24509,19750,534,0.05544,365.74074074074076,0,2.0058192,0
1527283,3.835,478,1200,162,24508,19872,531,0.05736,368.0,0,2.0752848000000004,0
1527288,3.84,471,1200,162,24508,19993,535,0.05652,370.24074074074076,0,2.0448936000000004,0
1527293,3.845,474,1200,168,24508,20116,538,0.05688,372.51851851851853,0,2.0579184,0
1527298,3.85,485,1200,168,24508,20231,518,0.0582,374.64814814814815,0,2.1056760000000003,0
1527303,3.855,489,1200,175,24507,20352,529,0.05868,376.8888888888889,0,2.1230424,0
1527308,3.86,467,1200,175,24507,20473,533,0.05604,379.1296296296296,0,2.0275272,0
1527318,3.87,479,1200,169,24509,20713,534,0.05748,383.5740740740741,0,2.0796264,0
1527323,3.875,459,1200,165,24508,20837,545,0.055080000000000004,385.8703703703704,0,1.9927944000000002,0
1527328,3.88,447,1200,165,24508,20956,525,0.05364,388.0740740740741,0,1.9406952000000002,0
1527333,3.885,458,1200,168,24509,21076,528,0.05496,390.2962962962963,0,1.9884528000000004,0
1527338,3.89,436,1200,168,24509,21200,543,0.05232,392.5925925925926,0,1.8929376,0
1527343,3.895,427,1200,174,24510,21327,553,0.05124,394.94444444444446,0,1.8538632000000002,0
1527348,3.9,459,1200,174,24510,21448,532,0.055080000000000004,397.18518518518516,0,1.9927944000000002,0
1527353,3.905,472,1200,170,24509,21571,540,0.05664,399.462962962963,0,2.0492352,0
1527358,3.91,456,1200,170,24509,21695,550,0.054720000000000005,401.75925925925924,0,1.9797696000000002,0
1527363,3.915,453,1200,158,24507,21816,533,0.05436,404.0,0,1.9667448,0
1527368,3.92,470,1200,158,24507,21939,542,0.0564,406.27777777777777,0,2.040552,0
1527373,3.925,453,1200,152,24505,22065,557,0.05436,408.6111111111111,0,1.9667448,0
1527378,3.93,462,1200,152,24505,22188,551,0.05544,410.8888888888889,0,2.0058192,0
1527383,3.935,471,1200,161,24507,22314,549,0.05652,413.22222222222223,0,2.0448936000000004,0
1527388,3.94,454,1200,161,24507,22438,555,0.05448,415.51851851851853,0,1.9710864000000001,0
1527393,3.945,430,1200,163,24508,22563,546,0.0516,417.8333333333333,0,1.866888,0
1527398,3.95,427,1200,163,24508,22688,548,0.05124,420.14814814814815,0,1.8538632000000002,0
1527403,3.955,427,1200,165,24509,22788,556,0.05124,422.0,0,1.8538632000000002,0
1527408,3.96,442,1200,165,24509,22914,546,0.053040000000000004,424.3333333333333,0,1.9189872000000001,0
1527413,3.965,449,1200,161,24509,23037,548,0.053880000000000004,426.6111111111111,0,1.9493784000000003,0
1527423,3.975,459,1200,177,24512,23284,543,0.055080000000000004,431.18518518518516,0,1.9927944000000002,0
1527428,3.98,471,1200,177,24512,23403,525,0.05652,433.3888888888889,0,2.0448936000000004,0
1527433,3.985,461,1200,175,24512,23525,544,0.05532,435.64814814814815,0,2.0014776000000003,0
1527438,3.99,445,1200,175,24512,23648,543,0.0534,437.9259259259259,0,1.9320120000000003,0
1527443,3.995,476,1200,183,24513,23771,537,0.057120000000000004,440.2037037037037,0,2.0666016000000003,0
1527448,4.0,471,1200,183,24513,23894,544,0.05652,442.48148148148147,0,2.0448936000000004,0
1527453,4.005,453,1200,168,24510,24016,546,0.05436,444.74074074074076,0,1.9667448,0
1527458,4.01,464,1200,168,24510,24135,522,0.05568,446.94444444444446,0,2.0145024,0
1527463,4.015,484,1200,156,24509,24255,529,0.05808,449.1666666666667,0,2.1013344000000003,0
1527468,4.02,471,1200,156,24509,24377,544,0.05652,451.4259259259259,0,2.0448936000000004,0
1527473,4.025,473,1200,154,24508,24500,533,0.056760000000000005,453.7037037037037,0,2.0535768,0
1527478,4.03,497,1200,154,24508,24618,519,0.05964,455.8888888888889,0,2.1577752,0
1527483,4.035,499,1200,164,24508,24737,523,0.05988,458.0925925925926,0,2.1664584000000002,0
1527488,4.04,486,1200,164,24508,24856,521,0.058320000000000004,460.2962962962963,0,2.1100176000000004,0
1527493,4.045,484,1200,167,24510,24975,518,0.05808,462.5,0,2.1013344000000003,0
1527503,4.055,497,1200,169,24510,25215,526,0.05964,466.94444444444446,0,2.1577752,0
1527508,4.06,507,1200,169,24510,25334,518,0.06084,469.14814814814815,0,2.2011912000000002,0
1527513,4.065,498,1200,165,24509,25457,533,0.05976,471.4259259259259,0,2.1621168,0
1527518,4.07,508,1200,165,24509,25576,534,0.06096,473.6296296296296,0,2.2055328000000003,0
1527523,4.075,507,1200,160,24507,25694,518,0.06084,475.81481481481484,0,2.2011912000000002,0
1527528,4.08,504,1200,160,24507,25815,534,0.06048,478.05555555555554,0,2.1881664,0
1527533,4.085,498,1200,171,24513,25936,540,0.05976,480.2962962962963,0,2.1621168,0
1527538,4.09,526,1200,171,24513,26055,520,0.06312,482.5,0,2.2836816,0
1527543,4.095,530,1200,164,24515,26174,526,0.0636,484.7037037037037,0,2.301048,0
1527548,4.1,504,1200,164,24515,26296,538,0.06048,486.962962962963,0,2.1881664,0
1527553,4.105,496,1200,163,24515,26415,522,0.05952,489.1666666666667,0,2.1534336,0
1527558,4.11,501,1200,163,24515,26534,522,0.06012,491.3703703703704,0,2.1751416000000003,0
1527563,4.115,479,1200,164,24510,26657,544,0.05748,493.64814814814815,0,2.0796264,0
1527568,4.12,478,1200,164,24510,26778,546,0.05736,495.8888888888889,0,2.0752848000000004,0
1527573,4.125,506,1200,168,24510,26899,533,0.06072,498.1296296296296,0,2.1968496,0
1527578,4.13,491,1200,168,24510,27021,531,0.05892,500.3888888888889,0,2.1317256,0
1527583,4.135,466,1200,168,24510,27144,546,0.055920000000000004,502.6666666666667,0,2.0231856,0
1527593,4.145,475,1200,166,24509,27386,535,0.057,507.14814814814815,0,2.06226,0
1527598,4.15,460,1200,166,24509,27509,537,0.0552,509.4259259259259,0,1.997136,0
1527603,4.155,462,1200,163,24509,27630,537,0.05544,511.6666666666667,0,2.0058192,0
1527608,4.16,475,1200,163,24509,27750,528,0.057,513.8888888888889,0,2.06226,0
1527613,4.165,479,1200,157,24508,27871,526,0.05748,516.1296296296297,0,2.0796264,0
1527618,4.17,463,1200,157,24508,27992,527,0.05556,518.3703703703703,0,2.0101608,0
1527623,4.175,460,1200,162,24507,28112,526,0.0552,520.5925925925926,0,1.997136,0
1527628,4.18,448,1200,162,24507,28233,538,0.05376,522.8333333333334,0,1.9450368000000002,0
1527633,4.185,459,1200,168,24508,28355,537,0.055080000000000004,525.0925925925926,0,1.9927944000000002,0
1527638,4.19,484,1200,168,24508,28475,536,0.05808,527.3148148148148,0,2.1013344000000003,0
1527643,4.195,471,1200,180,24514,28596,539,0.05652,529.5555555555555,0,2.0448936000000004,0
1527648,4.2,463,1200,180,24514,28718,535,0.05556,531.8148148148148,0,2.0101608,0
1527653,4.205,473,1200,173,24514,28837,530,0.056760000000000005,534.0185185185185,0,2.0535768,0
1527658,4.21,475,1200,173,24514,28959,541,0.057,536.2777777777778,0,2.06226,0
1527663,4.215,453,1200,162,24513,29083,539,0.05436,538.574074074074,0,1.9667448,0
1527668,4.22,480,1200,162,24513,29204,531,0.0576,540.8148148148148,0,2.083968,0
1527673,4.225,495,1200,163,24508,29324,519,0.0594,543.0370370370371,0,2.1490920000000004,0
1527678,4.23,486,1200,163,24508,29447,535,0.058320000000000004,545.3148148148148,0,2.1100176000000004,0
1527688,4.24,493,1200,166,24509,29687,520,0.059160000000000004,549.7592592592592,0,2.1404088000000003,0
1527693,4.245,476,1200,167,24509,29810,533,0.057120000000000004,552.0370370370371,0,2.0666016000000003,0
1527698,4.25,472,1200,167,24509,29932,532,0.05664,554.2962962962963,0,2.0492352,0
1527703,4.255,500,1200,162,24508,30053,530,0.060000000000000005,556.5370370370371,0,2.1708000000000003,0
1527708,4.26,505,1200,162,24508,30174,531,0.0606,558.7777777777778,0,2.192508,0
1527713,4.265,490,1200,157,24508,30295,532,0.0588,561.0185185185185,0,2.127384,0
1527718,4.27,502,1200,157,24508,30414,520,0.06024,563.2222222222222,0,2.1794832000000004,0
1527723,4.275,518,1200,156,24509,30536,530,0.06216,565.4814814814815,0,2.2489488,0
1527728,4.28,519,1200,156,24509,30655,530,0.06228,567.6851851851852,0,2.2532904000000005,0
1527733,4.285,552,1200,161,24511,30773,527,0.06624000000000001,569.8703703703703,0,2.3965632000000006,0
1527738,4.29,559,1200,161,24511,30891,521,0.06708,572.0555555555555,0,2.4269544,0
1527743,4.295,554,1200,174,24514,31009,515,0.06648,574.2407407407408,0,2.4052464,0
1527753,4.305,545,1200,170,24512,31242,520,0.0654,578.5555555555555,0,2.366172,0
1527758,4.31,520,1200,170,24512,31359,522,0.062400000000000004,580.7222222222222,0,2.257632,0
1527763,4.315,547,1200,159,24512,31476,512,0.06564,582.8888888888889,0,2.3748552000000003,0
1527768,4.32,587,1200,159,24512,31591,502,0.07044,585.0185185185185,0,2.5485192000000003,0
1527773,4.325,581,1200,153,24509,31707,515,0.06972,587.1666666666666,0,2.5224696000000004,0
1527778,4.33,562,1200,153,24509,31825,516,0.06744,589.3518518518518,0,2.4399792000000002,0
1527783,4.335,571,1200,168,24511,31940,502,0.06852,591.4814814814815,0,2.4790536,0
1527788,4.34,579,1200,168,24511,32053,507,0.06948,593.574074074074,0,2.5137864000000003,0
1527793,4.345,530,1200,175,24510,32172,521,0.0636,595.7777777777778,0,2.301048,0
1527798,4.35,533,1200,175,24510,32290,517,0.06396,597.9629629629629,0,2.3140728000000004,0
1527803,4.355,556,1200,172,24508,32404,507,0.06672,600.074074074074,0,2.4139296,0
1527808,4.36,545,1200,172,24508,32520,506,0.0654,602.2222222222222,0,2.366172,0
1527813,4.365,537,1200,168,24508,32637,511,0.06444,604.3888888888889,0,2.3314392,0
1527818,4.37,564,1200,168,24508,32749,496,0.06768,606.4629629629629,0,2.4486624000000003,0
1527823,4.375,583,1200,176,24509,32865,505,0.06996000000000001,608.6111111111111,0,2.5311528000000005,0
1527828,4.38,580,1200,176,24509,32981,514,0.0696,610.7592592592592,0,2.518128,0
1527833,4.385,576,1200,181,24509,33097,509,0.06912,612.9074074074074,0,2.5007616,0
1527838,4.39,585,1200,181,24509,33213,507,0.0702,615.0555555555555,0,2.539836,0
1527843,4.395,583,1200,174,24508,33326,507,0.06996000000000001,617.1481481481482,0,2.5311528000000005,0
1527848,4.4,559,1200,174,24508,33441,507,0.06708,619.2777777777778,0,2.4269544,0
1527858,4.41,550,1200,159,24509,33673,522,0.066,623.574074074074,0,2.38788,0
1527863,4.415,553,1200,164,24508,33791,515,0.06636,625.7592592592592,0,2.4009048,0
1527868,4.42,567,1200,164,24508,33905,504,0.06804,627.8703703703703,0,2.4616872,0
1527873,4.425,560,1200,169,24509,34024,517,0.0672,630.074074074074,0,2.4312959999999997,0
1527878,4.43,540,1200,169,24509,34142,522,0.0648,632.2592592592592,0,2.344464,0
1527883,4.435,540,1200,173,24507,34258,519,0.0648,634.4074074074074,0,2.344464,0
1527888,4.44,543,1200,173,24507,34375,513,0.06516,636.574074074074,0,2.3574888,0
1527893,4.445,499,1200,166,24507,34497,534,0.05988,638.8333333333334,0,2.1664584000000002,0
1527898,4.45,507,1200,166,24507,34615,525,0.06084,641.0185185185185,0,2.2011912000000002,0
1527903,4.455,548,1200,155,24508,34732,515,0.06576,643.1851851851852,0,2.3791968000000003,0
1527908,4.46,553,1200,155,24508,34849,516,0.06636,645.3518518518518,0,2.4009048,0
1527913,4.465,552,1200,148,24509,34967,517,0.06624000000000001,647.5370370370371,0,2.3965632000000006,0
1527918,4.47,589,1200,148,24509,35080,500,0.07068,649.6296296296297,0,2.5572024000000004,0
1527923,4.475,603,1200,156,24509,35193,500,0.07236000000000001,651.7222222222222,0,2.6179848000000003,0
1527928,4.48,586,1200,156,24509,35309,505,0.07032000000000001,653.8703703703703,0,2.5441776000000003,0
1527933,4.485,580,1200,163,24509,35424,505,0.0696,656.0,0,2.518128,0
1527938,4.49,609,1200,163,24509,35536,498,0.07308,658.074074074074,0,2.6440344000000007,0
1527943,4.495,599,1200,169,24508,35652,503,0.07188,660.2222222222222,0,2.6006184,0
1527948,4.5,569,1200,169,24508,35765,499,0.06828000000000001,662.3148148148148,0,2.4703704,0
1527958,4.51,599,1200,168,24509,35993,503,0.07188,666.5370370370371,0,2.6006184,0
1527963,4.515,594,1200,157,24511,36106,499,0.07128,668.6296296296297,0,2.5789104,0
1527968,4.52,614,1200,157,24511,36219,490,0.07368,670.7222222222222,0,2.6657424,0
1527973,4.525,616,1200,155,24514,36332,493,0.07392,672.8148148148148,0,2.6744256,0
1527978,4.53,608,1200,155,24514,36444,492,0.07296,674.8888888888889,0,2.6396928,0
1527983,4.535,609,1200,164,24517,36556,478,0.07308,676.9629629629629,0,2.6440344000000007,0
1527988,4.54,622,1200,164,24517,36665,488,0.07464,678.9814814814815,0,2.7004751999999996,0
